# Sorted by appearances in unique dailies
# First section: still direct winrate
# Second section: win multiplier (wins per unique appearance) [line #392]

Haubentaucherwlp/steam's winrate: 0.0% (0 wins/1 games, 1 appearances)
ExAmple/steam's winrate: 0.0% (0 wins/1 games, 1 appearances)
El EagleDong/steam's winrate: 0.0% (0 wins/1 games, 1 appearances)
DEV7L/steam's winrate: 0.0% (0 wins/1 games, 1 appearances)
Andjay/steam's winrate: 0.0% (0 wins/1 games, 1 appearances)



OpiWrites/steam's winrate: 6.36x (70 wins/11 appearances)
dowsey's winrate: 9.0x (54 wins/6 appearances)
Max Edward Snax/steam's winrate: 5.67x (34 wins/6 appearances)
skrewwl00se's winrate: 4.2x (21 wins/5 appearances)
turnipboy's winrate: 6.8x (34 wins/5 appearances)
mintyrug's winrate: 6.2x (31 wins/5 appearances)
Kmars133/steam's winrate: 1.6x (8 wins/5 appearances)
drawnonward's winrate: 9.75x (39 wins/4 appearances)
hunu's winrate: 6.0x (24 wins/4 appearances)
yeesh's winrate: 7.75x (31 wins/4 appearances)
abearrawr's winrate: 6.5x (26 wins/4 appearances)
zerodoom's winrate: 7.5x (30 wins/4 appearances)
tflameee/steam's winrate: 4.0x (16 wins/4 appearances)
Collateral Damage/steam's winrate: 3.75x (15 wins/4 appearances)
dels's winrate: 6.0x (24 wins/4 appearances)
pofke's winrate: 6.0x (24 wins/4 appearances)
warningtrack's winrate: 1.75x (7 wins/4 appearances)
belial's winrate: 6.0x (18 wins/3 appearances)
catnip's winrate: 4.33x (13 wins/3 appearances)
monopolyman's winrate: 5.33x (16 wins/3 appearances)
canadianbacon's winrate: 6.0x (18 wins/3 appearances)
simon/steam's winrate: 0.67x (2 wins/3 appearances)
Beanie/steam's winrate: 6.0x (18 wins/3 appearances)
lazybear's winrate: 4.67x (14 wins/3 appearances)
davidw's winrate: 9.5x (19 wins/2 appearances)
kcmmmmm's winrate: 6.0x (12 wins/2 appearances)
Sheph/steam's winrate: 2.0x (4 wins/2 appearances)
Ryooo/steam's winrate: 6.5x (13 wins/2 appearances)
virus's winrate: 14.0x (28 wins/2 appearances)
lauras43/steam's winrate: 6.0x (12 wins/2 appearances)
sergioc89's winrate: 3.0x (6 wins/2 appearances)
Dejwid91/steam's winrate: 6.0x (12 wins/2 appearances)
Frostie/steam's winrate: 5.5x (11 wins/2 appearances)
Twiiford/steam's winrate: 8.5x (17 wins/2 appearances)
w.porzuczek/steam's winrate: 5.5x (11 wins/2 appearances)
Banana Bread/steam's winrate: 4.5x (9 wins/2 appearances)
Cartwright/steam's winrate: 3.5x (7 wins/2 appearances)
Jewmanji/steam's winrate: 2.5x (5 wins/2 appearances)
CH33KS/steam's winrate: 2.0x (4 wins/2 appearances)
beanie's winrate: 3.0x (6 wins/2 appearances)
iggythegrifter's winrate: 2.5x (5 wins/2 appearances)
KumaKid/steam's winrate: 2.5x (5 wins/2 appearances)
pires's winrate: 5.5x (11 wins/2 appearances)
PurbleCorgi/steam's winrate: 3.0x (6 wins/2 appearances)
AndiVx/steam's winrate: 3.0x (6 wins/2 appearances)
niymiae's winrate: 2.0x (4 wins/2 appearances)
alibi's winrate: 3.5x (7 wins/2 appearances)
Desiro/steam's winrate: 2.5x (5 wins/2 appearances)
Spiraler/steam's winrate: 2.0x (4 wins/2 appearances)
Delha/steam's winrate: 1.5x (3 wins/2 appearances)
tak to ja/steam's winrate: 1.5x (3 wins/2 appearances)
PieRocks/steam's winrate: 2.0x (4 wins/2 appearances)
virifaux's winrate: 1.5x (3 wins/2 appearances)
arturiax's winrate: 4.0x (8 wins/2 appearances)
elvisnake's winrate: 1.0x (2 wins/2 appearances)
yerand's winrate: 0.5x (1 wins/2 appearances)
cameraman's winrate: 19.0x (19 wins/1 appearances)
jd105l's winrate: 14.0x (14 wins/1 appearances)
magicdoer1's winrate: 10.0x (10 wins/1 appearances)
jecat's winrate: 8.0x (8 wins/1 appearances)
ml726's winrate: 4.0x (4 wins/1 appearances)
sykosloth's winrate: 6.0x (6 wins/1 appearances)
ohgodaguy's winrate: 14.0x (14 wins/1 appearances)
blackjack66/steam's winrate: 9.0x (9 wins/1 appearances)
spedmonkey's winrate: 17.0x (17 wins/1 appearances)
Swi1ch/steam's winrate: 12.0x (12 wins/1 appearances)
InfamousCupcake/steam's winrate: 9.0x (9 wins/1 appearances)
redscharlach's winrate: 7.0x (7 wins/1 appearances)
bufalobil's winrate: 4.0x (4 wins/1 appearances)
magician1099's winrate: 2.0x (2 wins/1 appearances)
Calvin Schoolidge/steam's winrate: 0.0x (0 wins/1 appearances)
sharper's winrate: 10.0x (10 wins/1 appearances)
Toitac/steam's winrate: 10.0x (10 wins/1 appearances)
ghostMutt/steam's winrate: 9.0x (9 wins/1 appearances)
The Trump Wall/steam's winrate: 7.0x (7 wins/1 appearances)
MortimerMeows/steam's winrate: 6.0x (6 wins/1 appearances)
Lane/steam's winrate: 3.0x (3 wins/1 appearances)
Theblon {IL A PURLOIN ?/steam's winrate: 11.0x (11 wins/1 appearances)
jdar's winrate: 9.0x (9 wins/1 appearances)
Corvusmellori/steam's winrate: 9.0x (9 wins/1 appearances)
johnywayne69's winrate: 8.0x (8 wins/1 appearances)
garethdmm's winrate: 6.0x (6 wins/1 appearances)
//Y3Ah bOi///steam's winrate: 6.0x (6 wins/1 appearances)
Revblis/steam's winrate: 2.0x (2 wins/1 appearances)
smallman's winrate: 9.0x (9 wins/1 appearances)
cruisercc18/steam's winrate: 7.0x (7 wins/1 appearances)
ekajarmstro's winrate: 4.0x (4 wins/1 appearances)
Rooks/steam's winrate: 3.0x (3 wins/1 appearances)
Harren/steam's winrate: 3.0x (3 wins/1 appearances)
Dyoobs/steam's winrate: 9.0x (9 wins/1 appearances)
monaters's winrate: 7.0x (7 wins/1 appearances)
nanthelas's winrate: 4.0x (4 wins/1 appearances)
Freeboy/steam's winrate: 3.0x (3 wins/1 appearances)
Sportle/steam's winrate: 2.0x (2 wins/1 appearances)
Mat Pollo/steam's winrate: 2.0x (2 wins/1 appearances)
bitch lasagna/steam's winrate: 1.0x (1 wins/1 appearances)
40 Hands/steam's winrate: 1.0x (1 wins/1 appearances)
intuition's winrate: 8.0x (8 wins/1 appearances)
JeFferman9/steam's winrate: 7.0x (7 wins/1 appearances)
walliard's winrate: 6.0x (6 wins/1 appearances)
bluspacecrab's winrate: 6.0x (6 wins/1 appearances)
pianoman's winrate: 5.0x (5 wins/1 appearances)
matixter's winrate: 5.0x (5 wins/1 appearances)
ShotKilerGamer/steam's winrate: 5.0x (5 wins/1 appearances)
Sauerkraut/steam's winrate: 5.0x (5 wins/1 appearances)
Casualbarbarian/steam's winrate: 5.0x (5 wins/1 appearances)
The Narrator/steam's winrate: 4.0x (4 wins/1 appearances)
NZBot/steam's winrate: 4.0x (4 wins/1 appearances)
7kg Vented Tumble Dryer/steam's winrate: 4.0x (4 wins/1 appearances)
tastyt0ast's winrate: 3.0x (3 wins/1 appearances)
Eulenax/steam's winrate: 2.0x (2 wins/1 appearances)
Taclis/steam's winrate: 1.0x (1 wins/1 appearances)
Salt. (Ren)/steam's winrate: 1.0x (1 wins/1 appearances)
Pappy {JL'AI VU/steam's winrate: 5.0x (5 wins/1 appearances)
oriramikad's winrate: 4.0x (4 wins/1 appearances)
ishkabibble's winrate: 4.0x (4 wins/1 appearances)
dagon's winrate: 4.0x (4 wins/1 appearances)
basiQ/steam's winrate: 4.0x (4 wins/1 appearances)
bananaconda's winrate: 4.0x (4 wins/1 appearances)
LatentVariable/steam's winrate: 4.0x (4 wins/1 appearances)
thederpguru/steam's winrate: 3.0x (3 wins/1 appearances)
phoKus/steam's winrate: 3.0x (3 wins/1 appearances)
Kropotkin/steam's winrate: 3.0x (3 wins/1 appearances)
JosephJJMOJO/steam's winrate: 3.0x (3 wins/1 appearances)
DarkStormâ„¢/steam's winrate: 3.0x (3 wins/1 appearances)
BOT Martha\|Csgoroll.com/steam's winrate: 3.0x (3 wins/1 appearances)
ÐºÐ°Ñ‚ÑÑ€Ð°/steam's winrate: 2.0x (2 wins/1 appearances)
luizftommo's winrate: 2.0x (2 wins/1 appearances)
javeroth's winrate: 2.0x (2 wins/1 appearances)
Water Man/steam's winrate: 2.0x (2 wins/1 appearances)
Silverthorn/steam's winrate: 2.0x (2 wins/1 appearances)
Dad/steam's winrate: 2.0x (2 wins/1 appearances)
sbelkhos04/steam's winrate: 0.0x (0 wins/1 appearances)
[\_Ð§ÑƒÐŸÐ°Ð§ÑƒÐŸÑ\_] #MAGICRUST/steam's winrate: 0.0x (0 wins/1 appearances)
An celery/steam's winrate: 0.0x (0 wins/1 appearances)
legat/steam's winrate: 8.0x (8 wins/1 appearances)
Phantaxein/steam's winrate: 6.0x (6 wins/1 appearances)
swedd's winrate: 5.0x (5 wins/1 appearances)
jaHNI/steam's winrate: 5.0x (5 wins/1 appearances)
cronk's winrate: 5.0x (5 wins/1 appearances)
Little Lion Cath/steam's winrate: 5.0x (5 wins/1 appearances)
vegeis/steam's winrate: 4.0x (4 wins/1 appearances)
pwndnoob's winrate: 4.0x (4 wins/1 appearances)
brskaylor's winrate: 4.0x (4 wins/1 appearances)
Lucy/steam's winrate: 4.0x (4 wins/1 appearances)
paragon12321's winrate: 3.0x (3 wins/1 appearances)
flisky's winrate: 3.0x (3 wins/1 appearances)
avagad's winrate: 3.0x (3 wins/1 appearances)
jpgmike's winrate: 2.0x (2 wins/1 appearances)
dejoker's winrate: 2.0x (2 wins/1 appearances)
Kotte/steam's winrate: 2.0x (2 wins/1 appearances)
stiphbugg's winrate: 1.0x (1 wins/1 appearances)
leonardo21101996/steam's winrate: 1.0x (1 wins/1 appearances)
Dofrig/steam's winrate: 0.0x (0 wins/1 appearances)
wodar's winrate: 6.0x (6 wins/1 appearances)
zike149's winrate: 4.0x (4 wins/1 appearances)
sassy pants/steam's winrate: 4.0x (4 wins/1 appearances)
UserID10T/steam's winrate: 4.0x (4 wins/1 appearances)
Theamazingoctopus/steam's winrate: 4.0x (4 wins/1 appearances)
Soaring Falcon/steam's winrate: 4.0x (4 wins/1 appearances)
ПАЖЭЛАЯ СПЭРМА/steam's winrate: 3.0x (3 wins/1 appearances)
tiarny's winrate: 3.0x (3 wins/1 appearances)
Trakkstar/steam's winrate: 3.0x (3 wins/1 appearances)
Slick(dq...)/steam's winrate: 3.0x (3 wins/1 appearances)
Shifty/steam's winrate: 3.0x (3 wins/1 appearances)
FForteech/steam's winrate: 3.0x (3 wins/1 appearances)
DaniRaye/steam's winrate: 3.0x (3 wins/1 appearances)
Arnold/steam's winrate: 3.0x (3 wins/1 appearances)
r\_fahey92/steam's winrate: 2.0x (2 wins/1 appearances)
omgitswedge/steam's winrate: 2.0x (2 wins/1 appearances)
myst's winrate: 2.0x (2 wins/1 appearances)
litehound/steam's winrate: 2.0x (2 wins/1 appearances)
joshbrosnan's winrate: 2.0x (2 wins/1 appearances)
edited/steam's winrate: 2.0x (2 wins/1 appearances)
That Scar/steam's winrate: 2.0x (2 wins/1 appearances)
Stardust/steam's winrate: 2.0x (2 wins/1 appearances)
Sowa Tu Tu/steam's winrate: 2.0x (2 wins/1 appearances)
Septium/steam's winrate: 2.0x (2 wins/1 appearances)
Rezid/steam's winrate: 2.0x (2 wins/1 appearances)
PashaKOPG/steam's winrate: 2.0x (2 wins/1 appearances)
M0hr/steam's winrate: 2.0x (2 wins/1 appearances)
Bloodhound/steam's winrate: 2.0x (2 wins/1 appearances)
-= Scarez =-/steam's winrate: 2.0x (2 wins/1 appearances)
Миша-тян/steam's winrate: 1.0x (1 wins/1 appearances)
Â«BROÂ» Broactive/steam's winrate: 1.0x (1 wins/1 appearances)
sayniey/steam's winrate: 1.0x (1 wins/1 appearances)
hiha21445's winrate: 1.0x (1 wins/1 appearances)
egjensen77/steam's winrate: 1.0x (1 wins/1 appearances)
dbdkmezz's winrate: 1.0x (1 wins/1 appearances)
Neon/steam's winrate: 1.0x (1 wins/1 appearances)
Neepacus/steam's winrate: 1.0x (1 wins/1 appearances)
Kai/steam's winrate: 1.0x (1 wins/1 appearances)
I am here/steam's winrate: 1.0x (1 wins/1 appearances)
I am Kai/steam's winrate: 1.0x (1 wins/1 appearances)
Axiouz/steam's winrate: 1.0x (1 wins/1 appearances)
magneticimage's winrate: 0.0x (0 wins/1 appearances)
Trenneth/steam's winrate: 0.0x (0 wins/1 appearances)
Maygun/steam's winrate: 0.0x (0 wins/1 appearances)
Javensme/steam's winrate: 0.0x (0 wins/1 appearances)
Ishmael/steam's winrate: 0.0x (0 wins/1 appearances)
Flounder the DM/steam's winrate: 0.0x (0 wins/1 appearances)
DoodNo/steam's winrate: 0.0x (0 wins/1 appearances)
2kancat/steam's winrate: 0.0x (0 wins/1 appearances)
XXXTentacion/steam's winrate: 5.0x (5 wins/1 appearances)
JordanMG/steam's winrate: 5.0x (5 wins/1 appearances)
FappingRaptor/steam's winrate: 5.0x (5 wins/1 appearances)
skzitz's winrate: 4.0x (4 wins/1 appearances)
gearsguy's winrate: 4.0x (4 wins/1 appearances)
Nada/steam's winrate: 4.0x (4 wins/1 appearances)
phrog/steam's winrate: 3.0x (3 wins/1 appearances)
mary17's winrate: 3.0x (3 wins/1 appearances)
gustbreath's winrate: 3.0x (3 wins/1 appearances)
ciuba Buba/steam's winrate: 3.0x (3 wins/1 appearances)
Seabass/steam's winrate: 3.0x (3 wins/1 appearances)
Saber1999/steam's winrate: 3.0x (3 wins/1 appearances)
Ryoko64/steam's winrate: 3.0x (3 wins/1 appearances)
Feynman/steam's winrate: 3.0x (3 wins/1 appearances)
Ð¯ Ñ‚Ð²Ð¾Ð¹ Ð¼Ð°Ñ‚ÑŒ ÐµÐ±Ð°Ñ‚ÑŒ/steam's winrate: 2.0x (2 wins/1 appearances)
zzic.la4/steam's winrate: 2.0x (2 wins/1 appearances)
regal1138/steam's winrate: 2.0x (2 wins/1 appearances)
Valky/steam's winrate: 2.0x (2 wins/1 appearances)
Rakfor/steam's winrate: 2.0x (2 wins/1 appearances)
Phil\_Mcrackin/steam's winrate: 2.0x (2 wins/1 appearances)
PanPanCat/steam's winrate: 2.0x (2 wins/1 appearances)
Chatiusz/steam's winrate: 2.0x (2 wins/1 appearances)
Casanova/steam's winrate: 2.0x (2 wins/1 appearances)
Ñ¦dÑ–dÑ¦s weÐ„Ñ£/steam's winrate: 1.0x (1 wins/1 appearances)
soren's winrate: 1.0x (1 wins/1 appearances)
georginajames/steam's winrate: 1.0x (1 wins/1 appearances)
chek/steam's winrate: 1.0x (1 wins/1 appearances)
Doudy111/steam's winrate: 1.0x (1 wins/1 appearances)
Fake one/steam's winrate: 0.0x (0 wins/1 appearances)
toddzillaw's winrate: 5.0x (5 wins/1 appearances)
un3x/steam's winrate: 4.0x (4 wins/1 appearances)
Meatlon/steam's winrate: 4.0x (4 wins/1 appearances)
euny's winrate: 3.0x (3 wins/1 appearances)
Smaddle/steam's winrate: 3.0x (3 wins/1 appearances)
watchmebleed/steam's winrate: 2.0x (2 wins/1 appearances)
halBEARDier/steam's winrate: 2.0x (2 wins/1 appearances)
dcx/steam's winrate: 2.0x (2 wins/1 appearances)
Sebo \*. \*/steam's winrate: 2.0x (2 wins/1 appearances)
Nannerpuss/steam's winrate: 2.0x (2 wins/1 appearances)
ManiacPLAY/steam's winrate: 2.0x (2 wins/1 appearances)
Indigo.../steam's winrate: 2.0x (2 wins/1 appearances)
Fabeco/steam's winrate: 2.0x (2 wins/1 appearances)
Ð¨Ð¸ÐºÐ°Ñ€Ð½Ñ‹Ð¹/steam's winrate: 1.0x (1 wins/1 appearances)
sergio/steam's winrate: 1.0x (1 wins/1 appearances)
peter as/steam's winrate: 1.0x (1 wins/1 appearances)
majortightpants's winrate: 1.0x (1 wins/1 appearances)
kmochi's winrate: 1.0x (1 wins/1 appearances)
aloisveltkamp/steam's winrate: 1.0x (1 wins/1 appearances)
Mads/steam's winrate: 1.0x (1 wins/1 appearances)
Julsoda/steam's winrate: 1.0x (1 wins/1 appearances)
Blynn/steam's winrate: 1.0x (1 wins/1 appearances)
(N)arco(L)epti(Q)/steam's winrate: 1.0x (1 wins/1 appearances)
twilcox1719/steam's winrate: 0.0x (0 wins/1 appearances)
the high ground police/steam's winrate: 0.0x (0 wins/1 appearances)
socks's winrate: 0.0x (0 wins/1 appearances)
simeon93/steam's winrate: 0.0x (0 wins/1 appearances)
sba.Krakkath/steam's winrate: 0.0x (0 wins/1 appearances)
pirijan's winrate: 0.0x (0 wins/1 appearances)
ozteam/steam's winrate: 0.0x (0 wins/1 appearances)
jack\_GG\_/steam's winrate: 0.0x (0 wins/1 appearances)
haukurlaukur/steam's winrate: 0.0x (0 wins/1 appearances)
ckswab/steam's winrate: 0.0x (0 wins/1 appearances)
boobsboobs/steam's winrate: 0.0x (0 wins/1 appearances)
atomking/steam's winrate: 0.0x (0 wins/1 appearances)
armin66/steam's winrate: 0.0x (0 wins/1 appearances)
Dumbo L'Ornithorynque/steam's winrate: 0.0x (0 wins/1 appearances)
Olphare/steam's winrate: 3.0x (3 wins/1 appearances)
BigBlueBear/steam's winrate: 3.0x (3 wins/1 appearances)
tinyturtle's winrate: 2.0x (2 wins/1 appearances)
sikeeatric's winrate: 2.0x (2 wins/1 appearances)
roe's winrate: 2.0x (2 wins/1 appearances)
OMAE WA MOU SHINDEIRU/steam's winrate: 2.0x (2 wins/1 appearances)
simo1908/steam's winrate: 1.0x (1 wins/1 appearances)
elhefe's winrate: 1.0x (1 wins/1 appearances)
è¿·äººçš„å¤§åæ´¾/steam's winrate: 0.0x (0 wins/1 appearances)
å¸ƒ/steam's winrate: 0.0x (0 wins/1 appearances)
waterhouse's winrate: 0.0x (0 wins/1 appearances)
space alicorn/steam's winrate: 0.0x (0 wins/1 appearances)
sheamfighter2/steam's winrate: 0.0x (0 wins/1 appearances)
ninjafairy's winrate: 0.0x (0 wins/1 appearances)
leminhthanhhh18/steam's winrate: 0.0x (0 wins/1 appearances)
khateleesi/steam's winrate: 0.0x (0 wins/1 appearances)
charlesalot's winrate: 0.0x (0 wins/1 appearances)
banakin's winrate: 0.0x (0 wins/1 appearances)
\*t0m\*/steam's winrate: 0.0x (0 wins/1 appearances)
WildAlyKat/steam's winrate: 0.0x (0 wins/1 appearances)
Lex/steam's winrate: 0.0x (0 wins/1 appearances)
BerZirx/steam's winrate: 0.0x (0 wins/1 appearances)
Banana MilkShake/steam's winrate: 0.0x (0 wins/1 appearances)
Amammomc/steam's winrate: 0.0x (0 wins/1 appearances)
Jesus is LORD/steam's winrate: 4.0x (4 wins/1 appearances)
Madjar/steam's winrate: 2.0x (2 wins/1 appearances)
tubby's winrate: 1.0x (1 wins/1 appearances)
mederick.tanquerel/steam's winrate: 1.0x (1 wins/1 appearances)
Tyrannosaurus Flex/steam's winrate: 1.0x (1 wins/1 appearances)
No Socks On/steam's winrate: 1.0x (1 wins/1 appearances)
Mewtwomew/steam's winrate: 1.0x (1 wins/1 appearances)
Low Priority God/steam's winrate: 1.0x (1 wins/1 appearances)
Happy Little Tree/steam's winrate: 1.0x (1 wins/1 appearances)
Flatulence Noble/steam's winrate: 1.0x (1 wins/1 appearances)
Fastidiously Accoutered Dandy/steam's winrate: 1.0x (1 wins/1 appearances)
ButcherXP/steam's winrate: 1.0x (1 wins/1 appearances)
AuntGary/steam's winrate: 1.0x (1 wins/1 appearances)
贴边那种/steam's winrate: 0.0x (0 wins/1 appearances)
æŒ‰ä½Eå˜²è®½é­”ç”·å¹¶æ‘”è·¤/steam's winrate: 0.0x (0 wins/1 appearances)
thenecity's winrate: 0.0x (0 wins/1 appearances)
termich1601/steam's winrate: 0.0x (0 wins/1 appearances)
martinamadarasova9/steam's winrate: 0.0x (0 wins/1 appearances)
lory55\_2/steam's winrate: 0.0x (0 wins/1 appearances)
beederules/steam's winrate: 0.0x (0 wins/1 appearances)
Utterly/steam's winrate: 0.0x (0 wins/1 appearances)
Tall Chris/steam's winrate: 0.0x (0 wins/1 appearances)
Sheshyr/steam's winrate: 0.0x (0 wins/1 appearances)
Phatpiggy12/steam's winrate: 0.0x (0 wins/1 appearances)
Onewithbow/steam's winrate: 0.0x (0 wins/1 appearances)
MyToesRCold/steam's winrate: 0.0x (0 wins/1 appearances)
Lekar22/steam's winrate: 0.0x (0 wins/1 appearances)
Inutheal/steam's winrate: 0.0x (0 wins/1 appearances)
Gennaro Emeritus/steam's winrate: 0.0x (0 wins/1 appearances)
DalekLIVE/steam's winrate: 0.0x (0 wins/1 appearances)
Activecirclev2/steam's winrate: 0.0x (0 wins/1 appearances)
â˜…Sporegoâœ®/steam's winrate: 1.0x (1 wins/1 appearances)
â˜…SholtSucksPVPâ˜…/steam's winrate: 1.0x (1 wins/1 appearances)
DeathBaron666/steam's winrate: 1.0x (1 wins/1 appearances)
BurnedCassin/steam's winrate: 1.0x (1 wins/1 appearances)
AcE.-/steam's winrate: 1.0x (1 wins/1 appearances)
♔Norrlands Guld♔/steam's winrate: 0.0x (0 wins/1 appearances)
schwiiingcf's winrate: 0.0x (0 wins/1 appearances)
musebc's winrate: 0.0x (0 wins/1 appearances)
kingofgamers700/steam's winrate: 0.0x (0 wins/1 appearances)
kelseydakilla/steam's winrate: 0.0x (0 wins/1 appearances)
dremora's winrate: 0.0x (0 wins/1 appearances)
dr. jkl;/steam's winrate: 0.0x (0 wins/1 appearances)
alrightkatie/steam's winrate: 0.0x (0 wins/1 appearances)
ZzTozeur/steam's winrate: 0.0x (0 wins/1 appearances)
Star\_Peace/steam's winrate: 0.0x (0 wins/1 appearances)
NillyHD/steam's winrate: 0.0x (0 wins/1 appearances)
Ethel/steam's winrate: 0.0x (0 wins/1 appearances)
Cactus of the North Realm/steam's winrate: 0.0x (0 wins/1 appearances)
Ð£Ð‘Ð›Ð®Ð”ÐžÐš/steam's winrate: 1.0x (1 wins/1 appearances)
studge99/steam's winrate: 1.0x (1 wins/1 appearances)
shroomdoom3's winrate: 1.0x (1 wins/1 appearances)
rcxdude/steam's winrate: 1.0x (1 wins/1 appearances)
blunion05/steam's winrate: 1.0x (1 wins/1 appearances)
wuterghui's winrate: 0.0x (0 wins/1 appearances)
phimagen/steam's winrate: 0.0x (0 wins/1 appearances)
mathilda/steam's winrate: 0.0x (0 wins/1 appearances)
magzgg's winrate: 0.0x (0 wins/1 appearances)
hashgar's winrate: 0.0x (0 wins/1 appearances)
drímy/steam's winrate: 0.0x (0 wins/1 appearances)
blэt kэsэtka/steam's winrate: 0.0x (0 wins/1 appearances)
[OGT] Afterburn/steam's winrate: 0.0x (0 wins/1 appearances)
Zal'Haar/steam's winrate: 0.0x (0 wins/1 appearances)
Swits/steam's winrate: 0.0x (0 wins/1 appearances)
PlazmaWing/steam's winrate: 0.0x (0 wins/1 appearances)
Azralon/steam's winrate: 0.0x (0 wins/1 appearances)
krazycaley's winrate: 1.0x (1 wins/1 appearances)
Computer/steam's winrate: 1.0x (1 wins/1 appearances)
tiptoedance/steam's winrate: 0.0x (0 wins/1 appearances)
thievnstealburg/steam's winrate: 0.0x (0 wins/1 appearances)
thefactoryruins's winrate: 0.0x (0 wins/1 appearances)
sth\_wong/steam's winrate: 0.0x (0 wins/1 appearances)
simona.kasparcova/steam's winrate: 0.0x (0 wins/1 appearances)
pox's winrate: 0.0x (0 wins/1 appearances)
melenhead's winrate: 0.0x (0 wins/1 appearances)
mcgruble's winrate: 0.0x (0 wins/1 appearances)
maybird/steam's winrate: 0.0x (0 wins/1 appearances)
kukido's winrate: 0.0x (0 wins/1 appearances)
kss's winrate: 0.0x (0 wins/1 appearances)
karltonkaiser's winrate: 0.0x (0 wins/1 appearances)
ilyoo's winrate: 0.0x (0 wins/1 appearances)
freethenation's winrate: 0.0x (0 wins/1 appearances)
deathswitch's winrate: 0.0x (0 wins/1 appearances)
agentf's winrate: 0.0x (0 wins/1 appearances)
Wammmm/steam's winrate: 0.0x (0 wins/1 appearances)
Skyler/steam's winrate: 0.0x (0 wins/1 appearances)
Haubentaucherwlp/steam's winrate: 0.0x (0 wins/1 appearances)
ExAmple/steam's winrate: 0.0x (0 wins/1 appearances)
El EagleDong/steam's winrate: 0.0x (0 wins/1 appearances)
DEV7L/steam's winrate: 0.0x (0 wins/1 appearances)
Andjay/steam's winrate: 0.0x (0 wins/1 appearances)

